sujet,numero_question,code_noeud,confiance,motif
2025_DIDA_SCED_p01-15,Q25,,,"Épreuve de didactique de la spécialité (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q26,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q27,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q28,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q29,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q30,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q31,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q32,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q33,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q34,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q35,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q36,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q37,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q38,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q39,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p01-15,Q40,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q41,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q42,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q43,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q44,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q45,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q46,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q47,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q48,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q49,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q50,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q51,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q52,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q53,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q54,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q55,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q56,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q57,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q58,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q59,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q60,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q61,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q62,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q63,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q64,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q65,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q66,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q67,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q68,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q69,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q70,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q71,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q72,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q73,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q74,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q75,,,"Épreuve de didactique de la spécialité (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p16-30,Q76,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q77,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q78,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q79,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q80,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q81,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q82,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q83,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q84,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q85,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q86,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q87,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q88,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q89,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q90,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q91,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q92,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q93,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q94,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q95,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q96,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q97,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q98,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q99,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q100,,,"Épreuve de didactique de la spécialité (النشاط العلمي) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_DIDA_SCED_p31-44,Q101,SE-PSY-LEARN,haute,
2025_DIDA_SCED_p31-44,Q102,SE-SOC-GROUP,haute,
2025_DIDA_SCED_p31-44,Q103,,,"Porte sur les besoins affectifs de l'enfant selon Rogers en tant que tels, hors des six noeuds."
2025_DIDA_SCED_p31-44,Q104,,,"Porte sur le choix de ressources numeriques dans un scenario pedagogique : numerique educatif, hors des six noeuds."
2025_DIDA_SCED_p31-44,Q105,SE-SOC-GROUP,haute,
2025_DIDA_SCED_p31-44,Q106,SE-SOC-EDU,haute,
2025_DIDA_SCED_p31-44,Q107,SE-PED-PPO-APC,haute,
2025_DIDA_SCED_p31-44,Q108,SE-PSY-DEV,haute,
2025_DIDA_SCED_p31-44,Q109,SE-PSY-LEARN,haute,
2025_DIDA_SCED_p31-44,Q110,SE-PED-PPO-APC,moyenne,
2025_DIDA_SCED_p31-44,Q111,SE-PSY-DEV,haute,
2025_DIDA_SCED_p31-44,Q112,,,"Porte sur le nom d'une campagne ministerielle marocaine contre le decrochage, hors des six noeuds."
2025_DIDA_SCED_p31-44,Q113,SE-SOC-GROUP,moyenne,
2025_DIDA_SCED_p31-44,Q114,SE-PED-METHODS,haute,
2025_DIDA_SCED_p31-44,Q115,SE-PED-METHODS,haute,
2025_DIDA_SCED_p31-44,Q116,SE-SOC-GROUP,haute,
2025_DIDA_SCED_p31-44,Q117,SE-PED-METHODS,moyenne,
2025_DIDA_SCED_p31-44,Q118,SE-PED-PPO-APC,moyenne,
2025_DIDA_SCED_p31-44,Q119,SE-SOC-GROUP,haute,
2025_DIDA_SCED_p31-44,Q120,SE-PSY-LEARN,moyenne,
2025_DIDA_SCED_p31-44,Q121,,,"Porte sur un chiffre d'un rapport marocain sur la violence en milieu scolaire : vie scolaire, hors des six noeuds."
2025_DIDA_SCED_p31-44,Q122,SE-PED-PPO-APC,haute,
2025_DIDA_SCED_p31-44,Q123,SE-PSY-DEV,haute,
2025_DIDA_SCED_p31-44,Q124,SE-SOC-EDU,haute,
2025_DIDA_SCED_p31-44,Q125,SE-PED-PPO-APC,haute,
2025_SCED_college_qualifiant,Q61,SE-PSY-DEV,haute,
2025_SCED_college_qualifiant,Q62,SE-PSY-DEV,haute,
2025_SCED_college_qualifiant,Q63,SE-PSY-DEV,haute,
2025_SCED_college_qualifiant,Q64,SE-PED-METHODS,moyenne,
2025_SCED_college_qualifiant,Q65,,,"Question d'épistémologie : définition du champ des sciences de l'éducation, hors des six nœuds."
2025_SCED_college_qualifiant,Q66,SE-SOC-EDU,haute,
2025_SCED_college_qualifiant,Q67,SE-PSY-DEV,moyenne,
2025_SCED_college_qualifiant,Q68,SE-PSY-DEV,haute,
2025_SCED_college_qualifiant,Q69,SE-PSY-DEV,haute,
2025_SCED_college_qualifiant,Q70,SE-PED-METHODS,moyenne,
2025_SCED_college_qualifiant,Q71,SE-PED-METHODS,haute,
2025_SCED_college_qualifiant,Q72,SE-PSY-LEARN,haute,
2025_SCED_college_qualifiant,Q73,SE-PSY-LEARN,haute,
2025_SCED_college_qualifiant,Q74,SE-PSY-LEARN,haute,
2025_SCED_college_qualifiant,Q75,SE-PSY-LEARN,moyenne,
2025_SCED_college_qualifiant,Q76,,,"Trouble déficitaire de l'attention : relève des besoins éducatifs particuliers, non couverts par les six nœuds."
2025_SCED_college_qualifiant,Q77,SE-PSY-LEARN,haute,
2025_SCED_college_qualifiant,Q78,SE-PSY-LEARN,haute,
2025_SCED_college_qualifiant,Q79,SE-PSY-LEARN,haute,
2025_SCED_college_qualifiant,Q80,SE-PSY,basse,"Complexe d'infériorité chez Adler : psychologie clinique de la personnalité, ni stade de développement ni mécanisme d'apprentissage."
2025_SCED_college_qualifiant,Q81,SE-PED-PPO-APC,haute,
2025_SCED_college_qualifiant,Q82,SE-SOC-EDU,basse,"Éducation inclusive : le principe visé est l'équité et l'égalité des chances, mais le thème relève des besoins particuliers sans nœud dédié."
2025_SCED_college_qualifiant,Q83,SE-PED-METHODS,moyenne,
2025_SCED_college_qualifiant,Q84,SE-SOC-EDU,haute,
2025_SCED_college_qualifiant,Q85,SE-SOC-GROUP,haute,
2025_SCED_college_qualifiant,Q86,SE-PSY-LEARN,haute,
2025_SCED_college_qualifiant,Q87,SE-PED-PPO-APC,haute,
2025_SCED_college_qualifiant,Q88,SE-SOC-GROUP,moyenne,
2025_SCED_college_qualifiant,Q89,SE-SOC-EDU,basse,"Énoncé ancré dans la vie scolaire, mais la réponse porte sur la réduction des inégalités d'apprentissage."
2025_SCED_college_qualifiant,Q90,SE-SOC-GROUP,haute,
2025_SCED_college_qualifiant,Q91,SE-SOC-GROUP,moyenne,
2025_SCED_college_qualifiant,Q92,,,"Question de docimologie : composantes de l'évaluation pédagogique, hors des six nœuds."
2025_SCED_college_qualifiant,Q93,,,"Pyramide de Maslow : les besoins en tant que tels, sans lien avec un mécanisme d'apprentissage ou un stade."
2025_SCED_college_qualifiant,Q94,SE-PSY,basse,Psychométrie de l'intelligence (test de Binet) : ni stades du développement ni mécanismes d'apprentissage.
2025_SCED_college_qualifiant,Q95,SE-PSY-DEV,haute,
2025_SCED_college_qualifiant,Q96,SE-SOC-GROUP,moyenne,
2025_SCED_college_qualifiant,Q97,SE-SOC-GROUP,basse,"Approche systémique de Palo Alto, d'origine clinique : rattachée aux interactions du groupe faute de nœud sur la relation éducative."
2025_SCED_college_qualifiant,Q98,,,"Bienveillance éducative : relève de la relation affective enseignant-élève, et l'option C est partiellement illisible."
2025_SCED_college_qualifiant,Q99,SE-PSY-DEV,moyenne,
2025_SCED_college_qualifiant,Q100,SE-PSY-LEARN,haute,
2025_SCED_college_qualifiant,Q101,SE-PSY-LEARN,haute,
2025_SCED_college_qualifiant,Q102,SE-PSY-LEARN,haute,
2025_SCED_college_qualifiant,Q103,SE-PSY-LEARN,haute,
2025_SCED_college_qualifiant,Q104,SE-SOC-GROUP,moyenne,
2025_SCED_college_qualifiant,Q105,SE-PED-PPO-APC,haute,
2025_SCED_college_qualifiant,Q106,SE-PED-PPO-APC,moyenne,
2025_SCED_college_qualifiant,Q107,,,"Évaluation formative et type de soutien associé : question de docimologie, hors des six nœuds."
2025_SCED_college_qualifiant,Q108,SE-PED-PPO-APC,haute,
2025_SCED_college_qualifiant,Q109,SE-PED-PPO-APC,haute,
2025_SCED_college_qualifiant,Q110,SE-PED-METHODS,haute,
2025_SCED_college_qualifiant,Q111,SE-PED-PPO-APC,haute,
2025_SCED_college_qualifiant,Q112,SE-PED-METHODS,moyenne,
2025_SCED_college_qualifiant,Q113,SE-SOC-EDU,haute,
2025_SCED_college_qualifiant,Q114,SE-SOC-EDU,haute,
2025_SCED_college_qualifiant,Q115,SE-SOC-EDU,haute,
2025_SCED_college_qualifiant,Q116,SE-SOC-GROUP,haute,
2025_SCED_college_qualifiant,Q117,SE-PED-PPO-APC,haute,
2025_SCED_college_qualifiant,Q118,SE-SOC-EDU,haute,
2025_SCED_college_qualifiant,Q119,SE-PED-PPO-APC,haute,
2025_SCED_college_qualifiant,Q120,,,"Projet d'établissement intégré : dispositif de gouvernance du système éducatif marocain, hors des six nœuds."
2025_SCED_primaire,Q101,SE-PSY-LEARN,haute,
2025_SCED_primaire,Q102,SE-SOC-GROUP,haute,
2025_SCED_primaire,Q103,,,"Porte sur les besoins affectifs de l'enfant selon Rogers en tant que tels, hors des six noeuds."
2025_SCED_primaire,Q104,,,"Porte sur le choix de ressources numeriques dans un scenario pedagogique : numerique educatif, hors des six noeuds."
2025_SCED_primaire,Q105,SE-SOC-GROUP,haute,
2025_SCED_primaire,Q106,SE-SOC-EDU,haute,
2025_SCED_primaire,Q107,SE-PED-PPO-APC,haute,
2025_SCED_primaire,Q108,SE-PSY-DEV,haute,
2025_SCED_primaire,Q109,SE-PSY-LEARN,haute,
2025_SCED_primaire,Q110,SE-PED-PPO-APC,moyenne,
2025_SCED_primaire,Q111,SE-PSY-DEV,haute,
2025_SCED_primaire,Q112,,,"Porte sur le nom d'une campagne ministerielle marocaine contre le decrochage, hors des six noeuds."
2025_SCED_primaire,Q113,SE-SOC-GROUP,moyenne,
2025_SCED_primaire,Q114,SE-PED-METHODS,haute,
2025_SCED_primaire,Q115,SE-PED-METHODS,haute,
2025_SCED_primaire,Q116,SE-SOC-GROUP,haute,
2025_SCED_primaire,Q117,SE-PED-METHODS,moyenne,
2025_SCED_primaire,Q118,SE-PED-PPO-APC,moyenne,
2025_SCED_primaire,Q119,SE-SOC-GROUP,haute,
2025_SCED_primaire,Q120,SE-PSY-LEARN,moyenne,
2025_SCED_primaire,Q121,,,"Porte sur un chiffre d'un rapport marocain sur la violence en milieu scolaire : vie scolaire, hors des six noeuds."
2025_SCED_primaire,Q122,SE-PED-PPO-APC,haute,
2025_SCED_primaire,Q123,SE-PSY-DEV,haute,
2025_SCED_primaire,Q124,SE-SOC-EDU,haute,
2025_SCED_primaire,Q125,SE-PED-PPO-APC,haute,
2025_SPEC_savoirs_primaire_p01-15,Q1,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q2,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q3,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q4,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q5,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q6,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q7,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q8,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q9,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q10,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q11,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q12,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q13,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q14,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q15,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q16,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q17,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q18,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q19,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q20,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q21,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q22,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q23,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q24,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q25,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
